timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 01:32:02,741 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:03,834 Kbps,31 KB,0.00 s,2560x1440@24
2023-11-30 01:32:04,836 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:05,868 Kbps,19 KB,0.00 s,2560x1440@24
2023-11-30 01:32:07,884 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:08,884 Kbps,13 KB,0.00 s,2560x1440@24
2023-11-30 01:32:09,903 Kbps,37 KB,0.00 s,2560x1440@24
2023-11-30 01:32:10,919 Kbps,22 KB,0.00 s,2560x1440@24
2023-11-30 01:32:11,930 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:32:12,937 Kbps,14 KB,0.00 s,2560x1440@24
2023-11-30 01:32:13,937 Kbps,10 KB,0.00 s,2560x1440@24
2023-11-30 01:32:14,994 Kbps,17 KB,0.00 s,2560x1440@24
2023-11-30 01:32:15,974 Kbps,37 KB,0.00 s,2560x1440@24
2023-11-30 01:32:16,917 Kbps,12 KB,0.00 s,2560x1440@24
2023-11-30 01:32:17,936 Kbps,24 KB,0.00 s,2560x1440@24
2023-11-30 01:32:19,936 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:20,974 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:21,974 Kbps,35 KB,0.00 s,2560x1440@24
2023-11-30 01:32:22,993 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:23,974 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:24,975 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:25,974 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:26,929 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:27,907 Kbps,24 KB,0.00 s,2560x1440@24
2023-11-30 01:32:28,884 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:30,884 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:31,884 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:32,907 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:33,918 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:34,936 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:35,936 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:36,949 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:37,730 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:38,730 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:39,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:40,722 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:42,722 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:43,729 Kbps,32 KB,0.00 s,2560x1440@24
2023-11-30 01:32:44,729 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:32:45,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:46,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:47,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:48,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:49,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:50,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:51,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:52,729 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:54,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:55,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:56,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:57,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:58,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:59,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:00,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:01,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:02,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:03,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:04,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:06,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:07,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:08,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:09,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:10,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:11,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:12,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:13,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:14,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:15,660 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:17,660 Kbps,10 KB,0.00 s,2560x1440@24
2023-11-30 01:33:18,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:19,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:20,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:21,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:22,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:23,235 Kbps,8 KB,0.00 s,2560x1440@24
2023-11-30 01:33:24,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:25,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:26,235 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:27,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:29,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:30,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:31,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:32,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:33,140 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:33:34,140 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:33:35,140 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:33:36,140 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:33:37,140 Kbps,8 KB,0.00 s,2560x1440@24
