timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 14:26:49,10348 Kbps,0 KB,80.80 s,640x360@24
2023-11-30 14:26:50,10348 Kbps,0 KB,85.25 s,640x360@24
2023-11-30 14:26:51,10348 Kbps,0 KB,84.24 s,640x360@24
2023-11-30 14:26:53,10348 Kbps,0 KB,83.24 s,640x360@24
2023-11-30 14:26:54,10348 Kbps,0 KB,82.22 s,640x360@24
2023-11-30 14:26:55,10348 Kbps,0 KB,81.21 s,640x360@24
2023-11-30 14:26:56,10348 Kbps,0 KB,86.65 s,640x360@24
2023-11-30 14:26:57,10348 Kbps,0 KB,85.64 s,640x360@24
2023-11-30 14:26:58,10348 Kbps,0 KB,84.63 s,640x360@24
2023-11-30 14:26:59,10348 Kbps,0 KB,83.62 s,640x360@24
2023-11-30 14:27:00,10348 Kbps,0 KB,82.61 s,640x360@24
2023-11-30 14:27:01,10348 Kbps,0 KB,81.59 s,640x360@24
2023-11-30 14:27:02,10348 Kbps,0 KB,80.08 s,640x360@24
2023-11-30 14:27:03,10348 Kbps,0 KB,83.14 s,640x360@24
2023-11-30 14:27:05,10348 Kbps,0 KB,82.14 s,640x360@24
2023-11-30 14:27:06,10348 Kbps,0 KB,81.13 s,640x360@24
2023-11-30 14:27:07,10348 Kbps,0 KB,80.11 s,640x360@24
2023-11-30 14:27:08,8710 Kbps,8 KB,79.09 s,640x360@24
2023-11-30 14:27:09,8710 Kbps,254 KB,78.08 s,640x360@24
2023-11-30 14:27:10,10150 Kbps,519 KB,80.48 s,640x360@24
2023-11-30 14:27:11,10150 Kbps,0 KB,83.56 s,640x360@24
2023-11-30 14:27:12,10150 Kbps,0 KB,82.54 s,640x360@24
2023-11-30 14:27:13,10150 Kbps,0 KB,81.54 s,640x360@24
2023-11-30 14:27:14,10150 Kbps,0 KB,80.53 s,640x360@24
2023-11-30 14:27:15,10150 Kbps,0 KB,83.43 s,640x360@24
2023-11-30 14:27:17,10150 Kbps,0 KB,82.17 s,640x360@24
2023-11-30 14:27:18,10150 Kbps,0 KB,81.15 s,640x360@24
2023-11-30 14:27:19,10150 Kbps,0 KB,80.13 s,640x360@24
2023-11-30 14:27:20,10150 Kbps,0 KB,85.21 s,640x360@24
2023-11-30 14:27:21,10150 Kbps,0 KB,84.21 s,640x360@24
2023-11-30 14:27:22,10150 Kbps,0 KB,83.19 s,640x360@24
2023-11-30 14:27:23,10150 Kbps,0 KB,81.69 s,640x360@24
2023-11-30 14:27:24,10150 Kbps,0 KB,80.67 s,640x360@24
2023-11-30 14:27:25,10150 Kbps,0 KB,79.66 s,640x360@24
2023-11-30 14:27:26,10150 Kbps,0 KB,84.66 s,640x360@24
2023-11-30 14:27:27,10150 Kbps,0 KB,83.64 s,640x360@24
2023-11-30 14:27:29,10150 Kbps,0 KB,82.63 s,640x360@24
2023-11-30 14:27:30,10150 Kbps,0 KB,81.12 s,640x360@24
2023-11-30 14:27:31,10150 Kbps,0 KB,80.11 s,640x360@24
2023-11-30 14:27:32,10150 Kbps,0 KB,84.90 s,640x360@24
2023-11-30 14:27:33,10150 Kbps,0 KB,83.90 s,640x360@24
2023-11-30 14:27:34,10150 Kbps,0 KB,82.88 s,640x360@24
2023-11-30 14:27:35,10150 Kbps,0 KB,81.88 s,640x360@24
2023-11-30 14:27:36,10150 Kbps,0 KB,80.36 s,640x360@24
2023-11-30 14:27:37,10150 Kbps,0 KB,86.35 s,640x360@24
2023-11-30 14:27:38,10150 Kbps,0 KB,85.33 s,640x360@24
2023-11-30 14:27:39,10150 Kbps,0 KB,84.33 s,640x360@24
2023-11-30 14:27:40,10150 Kbps,0 KB,83.33 s,640x360@24
2023-11-30 14:27:42,10150 Kbps,0 KB,82.32 s,640x360@24
2023-11-30 14:27:43,10150 Kbps,0 KB,80.80 s,640x360@24
2023-11-30 14:27:44,10150 Kbps,0 KB,83.28 s,640x360@24
2023-11-30 14:27:45,10150 Kbps,0 KB,82.27 s,640x360@24
2023-11-30 14:27:46,10150 Kbps,0 KB,81.26 s,640x360@24
2023-11-30 14:27:47,10150 Kbps,0 KB,80.25 s,640x360@24
2023-11-30 14:27:48,10150 Kbps,0 KB,86.23 s,640x360@24
2023-11-30 14:27:49,10150 Kbps,0 KB,84.72 s,640x360@24
2023-11-30 14:27:50,10150 Kbps,0 KB,83.71 s,640x360@24
2023-11-30 14:27:51,10150 Kbps,0 KB,82.70 s,640x360@24
2023-11-30 14:27:53,10150 Kbps,0 KB,81.70 s,640x360@24
2023-11-30 14:27:54,10150 Kbps,0 KB,80.68 s,640x360@24
2023-11-30 14:27:55,10150 Kbps,0 KB,82.84 s,640x360@24
2023-11-30 14:27:56,10150 Kbps,0 KB,81.82 s,640x360@24
2023-11-30 14:27:57,10150 Kbps,0 KB,80.31 s,640x360@24
2023-11-30 14:27:58,10150 Kbps,0 KB,86.30 s,640x360@24
2023-11-30 14:27:59,10150 Kbps,0 KB,85.29 s,640x360@24
2023-11-30 14:28:00,10150 Kbps,0 KB,84.27 s,640x360@24
2023-11-30 14:28:01,10150 Kbps,0 KB,83.27 s,640x360@24
2023-11-30 14:28:02,10150 Kbps,0 KB,82.27 s,640x360@24
2023-11-30 14:28:03,10150 Kbps,0 KB,80.75 s,640x360@24
2023-11-30 14:28:04,10150 Kbps,0 KB,79.74 s,640x360@24
2023-11-30 14:28:06,10150 Kbps,0 KB,82.49 s,640x360@24
2023-11-30 14:28:07,10150 Kbps,0 KB,81.47 s,640x360@24
2023-11-30 14:28:08,10150 Kbps,0 KB,80.47 s,640x360@24
2023-11-30 14:28:09,8891 Kbps,50 KB,79.45 s,640x360@24
2023-11-30 14:28:10,8891 Kbps,85 KB,78.44 s,640x360@24
2023-11-30 14:28:11,6822 Kbps,47 KB,76.94 s,640x360@24
2023-11-30 14:28:12,5111 Kbps,45 KB,81.84 s,640x360@24
2023-11-30 14:28:13,4313 Kbps,28 KB,80.84 s,640x360@24
2023-11-30 14:28:14,4313 Kbps,47 KB,84.71 s,640x360@24
2023-11-30 14:28:15,932 Kbps,24 KB,83.69 s,640x360@24
2023-11-30 14:28:16,932 Kbps,50 KB,82.69 s,640x360@24
2023-11-30 14:28:17,932 Kbps,50 KB,81.17 s,640x360@24
2023-11-30 14:28:19,932 Kbps,0 KB,80.16 s,640x360@24
2023-11-30 14:28:20,932 Kbps,0 KB,83.86 s,640x360@24
2023-11-30 14:28:21,932 Kbps,0 KB,82.85 s,640x360@24
2023-11-30 14:28:22,932 Kbps,0 KB,81.84 s,640x360@24
2023-11-30 14:28:23,932 Kbps,0 KB,80.84 s,640x360@24
2023-11-30 14:28:24,932 Kbps,0 KB,85.78 s,640x360@24
2023-11-30 14:28:25,932 Kbps,0 KB,84.77 s,640x360@24
2023-11-30 14:28:26,932 Kbps,0 KB,83.76 s,640x360@24
2023-11-30 14:28:27,932 Kbps,0 KB,82.75 s,640x360@24
2023-11-30 14:28:28,932 Kbps,0 KB,81.73 s,640x360@24
2023-11-30 14:28:30,932 Kbps,0 KB,80.71 s,640x360@24
2023-11-30 14:28:31,932 Kbps,0 KB,86.20 s,640x360@24
2023-11-30 14:28:32,932 Kbps,0 KB,85.19 s,640x360@24
2023-11-30 14:28:33,932 Kbps,0 KB,84.18 s,640x360@24
2023-11-30 14:28:34,932 Kbps,0 KB,83.17 s,640x360@24
2023-11-30 14:28:35,932 Kbps,0 KB,82.16 s,640x360@24
2023-11-30 14:28:36,932 Kbps,0 KB,81.15 s,640x360@24
2023-11-30 14:28:37,932 Kbps,0 KB,79.63 s,640x360@24
2023-11-30 14:28:38,932 Kbps,0 KB,80.33 s,640x360@24
2023-11-30 14:28:39,932 Kbps,0 KB,79.32 s,640x360@24
2023-11-30 14:28:40,932 Kbps,0 KB,78.31 s,640x360@24
2023-11-30 14:28:41,932 Kbps,40 KB,77.31 s,640x360@24
2023-11-30 14:28:43,932 Kbps,48 KB,76.29 s,640x360@24
2023-11-30 14:28:44,932 Kbps,38 KB,75.29 s,640x360@24
2023-11-30 14:28:45,962 Kbps,41 KB,73.77 s,640x360@24
2023-11-30 14:28:46,961 Kbps,54 KB,72.76 s,640x360@24
2023-11-30 14:28:47,981 Kbps,34 KB,71.75 s,640x360@24
2023-11-30 14:28:48,976 Kbps,44 KB,70.74 s,640x360@24
2023-11-30 14:28:49,986 Kbps,53 KB,69.73 s,640x360@24
2023-11-30 14:28:50,995 Kbps,42 KB,68.21 s,640x360@24
2023-11-30 14:28:51,1055 Kbps,55 KB,67.21 s,640x360@24
2023-11-30 14:28:52,1037 Kbps,49 KB,80.24 s,640x360@24
2023-11-30 14:28:53,1033 Kbps,51 KB,83.06 s,640x360@24
2023-11-30 14:28:55,1017 Kbps,84 KB,82.06 s,640x360@24
2023-11-30 14:28:56,1012 Kbps,43 KB,81.04 s,640x360@24
2023-11-30 14:28:57,1012 Kbps,0 KB,80.03 s,640x360@24
2023-11-30 14:28:58,1012 Kbps,0 KB,82.35 s,640x360@24
2023-11-30 14:28:59,1012 Kbps,0 KB,81.34 s,640x360@24
2023-11-30 14:29:00,1012 Kbps,0 KB,80.32 s,640x360@24
2023-11-30 14:29:01,1012 Kbps,0 KB,86.32 s,640x360@24
2023-11-30 14:29:02,1012 Kbps,0 KB,85.32 s,640x360@24
2023-11-30 14:29:03,1012 Kbps,0 KB,84.30 s,640x360@24
2023-11-30 14:29:04,1006 Kbps,34 KB,82.79 s,640x360@24
2023-11-30 14:29:05,966 Kbps,51 KB,81.78 s,640x360@24
2023-11-30 14:29:07,976 Kbps,53 KB,80.77 s,640x360@24
2023-11-30 14:29:08,965 Kbps,38 KB,82.93 s,640x360@24
2023-11-30 14:29:09,998 Kbps,0 KB,81.92 s,640x360@24
2023-11-30 14:29:10,998 Kbps,0 KB,80.91 s,640x360@24
2023-11-30 14:29:11,998 Kbps,0 KB,85.57 s,640x360@24
2023-11-30 14:29:12,998 Kbps,0 KB,84.56 s,640x360@24
2023-11-30 14:29:13,998 Kbps,0 KB,83.55 s,640x360@24
2023-11-30 14:29:14,998 Kbps,0 KB,82.55 s,640x360@24
2023-11-30 14:29:15,998 Kbps,0 KB,81.53 s,640x360@24
2023-11-30 14:29:16,998 Kbps,0 KB,80.52 s,640x360@24
2023-11-30 14:29:17,998 Kbps,0 KB,82.92 s,640x360@24
2023-11-30 14:29:19,998 Kbps,0 KB,81.91 s,640x360@24
2023-11-30 14:29:20,998 Kbps,0 KB,80.90 s,640x360@24
2023-11-30 14:29:21,998 Kbps,0 KB,79.89 s,640x360@24
2023-11-30 14:29:22,998 Kbps,0 KB,84.76 s,640x360@24
2023-11-30 14:29:23,998 Kbps,0 KB,83.75 s,640x360@24
2023-11-30 14:29:24,998 Kbps,0 KB,82.24 s,640x360@24
2023-11-30 14:29:25,998 Kbps,0 KB,81.23 s,640x360@24
2023-11-30 14:29:26,998 Kbps,0 KB,80.22 s,640x360@24
2023-11-30 14:29:27,998 Kbps,0 KB,83.80 s,640x360@24
2023-11-30 14:29:28,998 Kbps,0 KB,82.78 s,640x360@24
2023-11-30 14:29:29,998 Kbps,0 KB,81.77 s,640x360@24
2023-11-30 14:29:31,998 Kbps,0 KB,80.25 s,640x360@24
2023-11-30 14:29:32,998 Kbps,0 KB,79.50 s,640x360@24
2023-11-30 14:29:33,998 Kbps,0 KB,85.06 s,640x360@24
2023-11-30 14:29:34,998 Kbps,0 KB,84.06 s,640x360@24
2023-11-30 14:29:35,998 Kbps,0 KB,83.05 s,640x360@24
2023-11-30 14:29:36,998 Kbps,0 KB,82.04 s,640x360@24
2023-11-30 14:29:37,998 Kbps,0 KB,80.50 s,640x360@24
2023-11-30 14:29:38,998 Kbps,0 KB,85.74 s,640x360@24
2023-11-30 14:29:39,998 Kbps,0 KB,84.73 s,640x360@24
2023-11-30 14:29:40,998 Kbps,0 KB,83.72 s,640x360@24
2023-11-30 14:29:41,998 Kbps,0 KB,82.71 s,640x360@24
2023-11-30 14:29:43,998 Kbps,0 KB,81.71 s,640x360@24
2023-11-30 14:29:44,998 Kbps,0 KB,80.19 s,640x360@24
2023-11-30 14:29:45,998 Kbps,0 KB,84.18 s,640x360@24
2023-11-30 14:29:46,998 Kbps,0 KB,83.17 s,640x360@24
2023-11-30 14:29:47,998 Kbps,0 KB,81.56 s,640x360@24
2023-11-30 14:29:48,998 Kbps,0 KB,80.55 s,640x360@24
2023-11-30 14:29:50,998 Kbps,0 KB,85.79 s,640x360@24
2023-11-30 14:29:51,998 Kbps,0 KB,84.78 s,640x360@24
2023-11-30 14:29:52,998 Kbps,0 KB,83.26 s,640x360@24
2023-11-30 14:29:53,998 Kbps,0 KB,82.25 s,640x360@24
2023-11-30 14:29:54,998 Kbps,0 KB,81.24 s,640x360@24
2023-11-30 14:29:55,998 Kbps,0 KB,80.23 s,640x360@24
2023-11-30 14:29:56,998 Kbps,0 KB,79.21 s,640x360@24
2023-11-30 14:29:57,963 Kbps,1 KB,78.21 s,640x360@24
2023-11-30 14:29:58,965 Kbps,0 KB,76.69 s,640x360@24
2023-11-30 14:29:59,962 Kbps,127 KB,75.67 s,640x360@24
2023-11-30 14:30:01,957 Kbps,28 KB,74.66 s,640x360@24
2023-11-30 14:30:02,957 Kbps,63 KB,73.64 s,640x360@24
2023-11-30 14:30:03,957 Kbps,14 KB,72.62 s,640x360@24
2023-11-30 14:30:04,957 Kbps,18 KB,71.11 s,640x360@24
2023-11-30 14:30:05,957 Kbps,41 KB,70.10 s,640x360@24
2023-11-30 14:30:06,957 Kbps,26 KB,69.09 s,640x360@24
2023-11-30 14:30:07,957 Kbps,69 KB,68.08 s,640x360@24
2023-11-30 14:30:08,957 Kbps,17 KB,67.07 s,640x360@24
2023-11-30 14:30:09,957 Kbps,43 KB,65.56 s,640x360@24
2023-11-30 14:30:10,957 Kbps,32 KB,64.54 s,640x360@24
2023-11-30 14:30:12,957 Kbps,1 KB,63.54 s,640x360@24
2023-11-30 14:30:13,957 Kbps,0 KB,62.53 s,640x360@24
2023-11-30 14:30:14,957 Kbps,44 KB,61.53 s,640x360@24
2023-11-30 14:30:15,957 Kbps,31 KB,60.51 s,640x360@24
2023-11-30 14:30:16,957 Kbps,0 KB,59.01 s,640x360@24
2023-11-30 14:30:17,957 Kbps,0 KB,57.99 s,640x360@24
2023-11-30 14:30:18,957 Kbps,7 KB,56.98 s,640x360@24
2023-11-30 14:30:19,957 Kbps,1 KB,55.96 s,640x360@24
2023-11-30 14:30:20,984 Kbps,33 KB,54.96 s,640x360@24
2023-11-30 14:30:22,979 Kbps,0 KB,53.44 s,640x360@24
2023-11-30 14:30:23,974 Kbps,53 KB,52.43 s,640x360@24
2023-11-30 14:30:24,973 Kbps,0 KB,51.42 s,640x360@24
2023-11-30 14:30:25,973 Kbps,26 KB,50.41 s,640x360@24
2023-11-30 14:30:26,972 Kbps,8 KB,49.40 s,640x360@24
2023-11-30 14:30:27,957 Kbps,11 KB,76.18 s,640x360@24
2023-11-30 14:30:28,344 Kbps,0 KB,75.16 s,640x360@24
2023-11-30 14:30:29,344 Kbps,0 KB,74.16 s,640x360@24
2023-11-30 14:30:30,345 Kbps,0 KB,73.15 s,640x360@24
2023-11-30 14:30:31,345 Kbps,0 KB,72.13 s,640x360@24
2023-11-30 14:30:33,349 Kbps,12 KB,71.13 s,640x360@24
2023-11-30 14:30:34,339 Kbps,7 KB,69.62 s,640x360@24
2023-11-30 14:30:35,339 Kbps,0 KB,68.61 s,640x360@24
2023-11-30 14:30:36,339 Kbps,5 KB,67.60 s,640x360@24
2023-11-30 14:30:37,337 Kbps,44 KB,66.59 s,640x360@24
2023-11-30 14:30:38,331 Kbps,13 KB,65.58 s,640x360@24
2023-11-30 14:30:39,281 Kbps,34 KB,77.77 s,640x360@24
2023-11-30 14:30:40,281 Kbps,17 KB,76.76 s,640x360@24
2023-11-30 14:30:41,281 Kbps,22 KB,75.74 s,640x360@24
2023-11-30 14:30:42,322 Kbps,38 KB,74.74 s,640x360@24
2023-11-30 14:30:44,268 Kbps,4 KB,73.73 s,640x360@24
2023-11-30 14:30:45,267 Kbps,18 KB,72.72 s,640x360@24
2023-11-30 14:30:46,267 Kbps,10 KB,71.21 s,640x360@24
2023-11-30 14:30:47,265 Kbps,5 KB,70.21 s,640x360@24
2023-11-30 14:30:48,265 Kbps,20 KB,69.20 s,640x360@24
2023-11-30 14:30:49,277 Kbps,18 KB,68.19 s,640x360@24
2023-11-30 14:30:50,278 Kbps,0 KB,67.18 s,640x360@24
2023-11-30 14:30:51,275 Kbps,12 KB,65.66 s,640x360@24
2023-11-30 14:30:52,279 Kbps,48 KB,64.66 s,640x360@24
2023-11-30 14:30:53,282 Kbps,0 KB,63.66 s,640x360@24
2023-11-30 14:30:55,281 Kbps,18 KB,62.64 s,640x360@24
2023-11-30 14:30:56,281 Kbps,0 KB,61.64 s,640x360@24
2023-11-30 14:30:57,283 Kbps,17 KB,60.13 s,640x360@24
2023-11-30 14:30:58,281 Kbps,0 KB,59.12 s,640x360@24
2023-11-30 14:30:59,285 Kbps,51 KB,58.11 s,640x360@24
2023-11-30 14:31:00,286 Kbps,0 KB,57.09 s,640x360@24
2023-11-30 14:31:01,284 Kbps,18 KB,56.08 s,640x360@24
2023-11-30 14:31:02,275 Kbps,16 KB,54.56 s,640x360@24
2023-11-30 14:31:03,281 Kbps,16 KB,53.56 s,640x360@24
2023-11-30 14:31:05,280 Kbps,0 KB,52.54 s,640x360@24
2023-11-30 14:31:06,280 Kbps,67 KB,51.54 s,640x360@24
2023-11-30 14:31:07,280 Kbps,0 KB,50.53 s,640x360@24
2023-11-30 14:31:08,277 Kbps,0 KB,49.26 s,640x360@24
2023-11-30 14:31:09,280 Kbps,35 KB,48.24 s,640x360@24
2023-11-30 14:31:10,278 Kbps,7 KB,47.24 s,640x360@24
2023-11-30 14:31:11,252 Kbps,23 KB,72.51 s,640x360@24
2023-11-30 14:31:12,248 Kbps,14 KB,71.51 s,640x360@24
2023-11-30 14:31:13,246 Kbps,18 KB,70.50 s,640x360@24
2023-11-30 14:31:14,249 Kbps,12 KB,68.98 s,640x360@24
2023-11-30 14:31:16,249 Kbps,7 KB,67.98 s,640x360@24
2023-11-30 14:31:17,248 Kbps,2 KB,66.98 s,640x360@24
2023-11-30 14:31:18,247 Kbps,8 KB,65.96 s,640x360@24
2023-11-30 14:31:19,246 Kbps,0 KB,81.91 s,640x360@24
2023-11-30 14:31:20,246 Kbps,0 KB,80.40 s,640x360@24
2023-11-30 14:31:21,246 Kbps,0 KB,79.38 s,640x360@24
2023-11-30 14:31:22,246 Kbps,0 KB,78.36 s,640x360@24
2023-11-30 14:31:23,246 Kbps,0 KB,77.36 s,640x360@24
2023-11-30 14:31:24,246 Kbps,2 KB,76.36 s,640x360@24
2023-11-30 14:31:26,246 Kbps,0 KB,74.84 s,640x360@24
2023-11-30 14:31:27,253 Kbps,0 KB,73.84 s,640x360@24
2023-11-30 14:31:28,253 Kbps,0 KB,72.82 s,640x360@24
2023-11-30 14:31:29,248 Kbps,0 KB,71.81 s,640x360@24
2023-11-30 14:31:30,246 Kbps,0 KB,70.81 s,640x360@24
2023-11-30 14:31:31,240 Kbps,0 KB,69.29 s,640x360@24
2023-11-30 14:31:32,239 Kbps,0 KB,68.28 s,640x360@24
2023-11-30 14:31:33,239 Kbps,0 KB,67.27 s,640x360@24
2023-11-30 14:31:34,239 Kbps,0 KB,66.26 s,640x360@24
2023-11-30 14:31:36,239 Kbps,0 KB,65.26 s,640x360@24
2023-11-30 14:31:37,251 Kbps,23 KB,63.74 s,640x360@24
2023-11-30 14:31:38,251 Kbps,0 KB,62.74 s,640x360@24
2023-11-30 14:32:54,130 Kbps,11 KB,10.81 s,640x360@24
2023-11-30 14:32:55,132 Kbps,23 KB,9.93 s,640x360@24
2023-11-30 14:32:56,146 Kbps,0 KB,8.42 s,640x360@24
2023-11-30 14:32:57,147 Kbps,0 KB,7.41 s,640x360@24
2023-11-30 14:32:58,147 Kbps,10 KB,6.40 s,640x360@24
2023-11-30 14:33:00,148 Kbps,5 KB,5.39 s,640x360@24
2023-11-30 14:33:01,148 Kbps,1 KB,4.38 s,640x360@24
2023-11-30 14:33:02,123 Kbps,2 KB,8.67 s,640x360@24
2023-11-30 14:33:03,114 Kbps,0 KB,7.66 s,640x360@24
2023-11-30 14:33:04,114 Kbps,0 KB,6.64 s,640x360@24
2023-11-30 14:33:05,114 Kbps,0 KB,5.64 s,640x360@24
2023-11-30 14:33:06,114 Kbps,0 KB,4.64 s,640x360@24
2023-11-30 14:33:07,114 Kbps,0 KB,3.62 s,640x360@24
2023-11-30 14:33:08,114 Kbps,7 KB,2.11 s,640x360@24
2023-11-30 14:33:09,114 Kbps,0 KB,1.09 s,640x360@24
2023-11-30 14:33:11,117 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:12,117 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:13,117 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:14,117 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:15,103 Kbps,2 KB,0.09 s,640x360@24
2023-11-30 14:33:16,103 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:17,103 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:18,106 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:19,106 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:21,108 Kbps,14 KB,0.09 s,640x360@24
2023-11-30 14:33:22,111 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:23,111 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:24,114 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:25,114 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:26,111 Kbps,8 KB,0.09 s,640x360@24
2023-11-30 14:33:27,108 Kbps,2 KB,0.09 s,640x360@24
2023-11-30 14:33:28,108 Kbps,0 KB,0.09 s,640x360@24
2023-11-30 14:33:29,108 Kbps,0 KB,5.46 s,640x360@24
2023-11-30 14:33:31,108 Kbps,0 KB,3.95 s,640x360@24
2023-11-30 14:33:32,107 Kbps,8 KB,3.44 s,640x360@24
2023-11-30 14:33:33,107 Kbps,0 KB,2.43 s,640x360@24
2023-11-30 14:33:34,107 Kbps,0 KB,1.43 s,640x360@24
2023-11-30 14:33:35,104 Kbps,48 KB,0.42 s,640x360@24
2023-11-30 14:33:36,104 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:37,104 Kbps,1 KB,0.00 s,640x360@24
2023-11-30 14:33:38,104 Kbps,4 KB,0.00 s,640x360@24
2023-11-30 14:33:39,104 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:40,104 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:42,104 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:43,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:44,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:45,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:46,110 Kbps,38 KB,0.00 s,640x360@24
2023-11-30 14:33:47,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:48,110 Kbps,8 KB,0.00 s,640x360@24
2023-11-30 14:33:49,110 Kbps,18 KB,0.00 s,640x360@24
2023-11-30 14:33:50,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:52,110 Kbps,4 KB,0.00 s,640x360@24
2023-11-30 14:33:53,110 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:54,112 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:55,112 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:56,112 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:57,112 Kbps,1 KB,0.00 s,640x360@24
2023-11-30 14:33:58,112 Kbps,0 KB,0.00 s,640x360@24
2023-11-30 14:33:59,112 Kbps,0 KB,0.00 s,640x360@24
