timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 01:22:14,427 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:15,427 Kbps,19 KB,0.00 s,1920x1080@24
2023-11-30 01:22:16,427 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:17,430 Kbps,16 KB,0.00 s,1920x1080@24
2023-11-30 01:22:19,431 Kbps,22 KB,0.00 s,1920x1080@24
2023-11-30 01:22:20,431 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:21,431 Kbps,42 KB,0.00 s,1920x1080@24
2023-11-30 01:22:22,431 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:23,430 Kbps,8 KB,0.00 s,1920x1080@24
2023-11-30 01:22:24,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:25,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:26,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:27,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:28,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:29,427 Kbps,20 KB,0.00 s,1920x1080@24
2023-11-30 01:22:31,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:32,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:33,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:34,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:35,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:36,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:37,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:38,389 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:39,389 Kbps,2 KB,0.00 s,1920x1080@24
2023-11-30 01:22:40,386 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:41,386 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:43,386 Kbps,1 KB,0.00 s,1920x1080@24
2023-11-30 01:22:44,385 Kbps,4 KB,0.00 s,1920x1080@24
2023-11-30 01:22:45,385 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:46,385 Kbps,5 KB,0.00 s,1920x1080@24
2023-11-30 01:22:47,385 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:48,331 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:49,331 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:50,331 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:51,331 Kbps,2 KB,0.00 s,1920x1080@24
2023-11-30 01:22:52,331 Kbps,5 KB,0.00 s,1920x1080@24
2023-11-30 01:22:53,329 Kbps,14 KB,0.00 s,1920x1080@24
2023-11-30 01:22:55,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:56,329 Kbps,2 KB,0.00 s,1920x1080@24
2023-11-30 01:22:57,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:58,329 Kbps,26 KB,0.00 s,1920x1080@24
2023-11-30 01:22:59,329 Kbps,13 KB,0.00 s,1920x1080@24
2023-11-30 01:23:00,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:01,329 Kbps,1 KB,0.00 s,1920x1080@24
2023-11-30 01:23:02,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:03,329 Kbps,1 KB,0.00 s,1920x1080@24
2023-11-30 01:23:04,329 Kbps,7 KB,0.00 s,1920x1080@24
2023-11-30 01:23:05,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:06,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:08,329 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:09,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:10,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:11,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:12,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:13,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:14,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:15,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:16,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:17,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:18,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:20,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:21,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:22,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:23,98 Kbps,18 KB,0.00 s,1920x1080@24
2023-11-30 01:23:24,98 Kbps,10 KB,0.00 s,1920x1080@24
2023-11-30 01:23:25,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:26,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:27,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:28,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:29,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:30,98 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:23:31,98 Kbps,8 KB,0.00 s,1920x1080@24
