timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 14:06:19,49778 Kbps,0 KB,43.46 s,854x480@24
2023-11-30 14:06:20,49778 Kbps,0 KB,42.44 s,854x480@24
2023-11-30 14:06:22,49778 Kbps,0 KB,41.44 s,854x480@24
2023-11-30 14:06:23,49778 Kbps,0 KB,40.42 s,854x480@24
2023-11-30 14:06:24,49778 Kbps,0 KB,38.91 s,854x480@24
2023-11-30 14:06:25,49778 Kbps,0 KB,37.89 s,854x480@24
2023-11-30 14:06:26,49778 Kbps,0 KB,36.89 s,854x480@24
2023-11-30 14:06:27,49778 Kbps,0 KB,35.87 s,854x480@24
2023-11-30 14:06:28,49778 Kbps,0 KB,34.87 s,854x480@24
2023-11-30 14:06:29,49778 Kbps,0 KB,33.86 s,854x480@24
2023-11-30 14:06:30,49778 Kbps,0 KB,32.34 s,854x480@24
2023-11-30 14:06:31,49778 Kbps,0 KB,31.34 s,854x480@24
2023-11-30 14:06:33,49778 Kbps,0 KB,30.32 s,854x480@24
2023-11-30 14:06:34,49778 Kbps,0 KB,29.31 s,854x480@24
2023-11-30 14:06:35,49778 Kbps,0 KB,28.29 s,854x480@24
2023-11-30 14:06:36,49778 Kbps,0 KB,26.79 s,854x480@24
2023-11-30 14:06:37,49778 Kbps,0 KB,25.77 s,854x480@24
2023-11-30 14:06:38,49778 Kbps,0 KB,24.76 s,854x480@24
2023-11-30 14:06:39,49778 Kbps,0 KB,23.75 s,854x480@24
2023-11-30 14:06:40,49778 Kbps,0 KB,22.74 s,854x480@24
2023-11-30 14:06:41,14139 Kbps,135 KB,21.22 s,854x480@24
2023-11-30 14:06:43,13557 Kbps,702 KB,53.46 s,854x480@24
2023-11-30 14:06:44,13322 Kbps,256 KB,65.45 s,854x480@24
2023-11-30 14:06:45,13322 Kbps,0 KB,82.44 s,854x480@24
2023-11-30 14:06:46,13322 Kbps,0 KB,86.88 s,854x480@24
2023-11-30 14:06:47,13322 Kbps,0 KB,85.87 s,854x480@24
2023-11-30 14:06:48,13322 Kbps,0 KB,84.36 s,854x480@24
2023-11-30 14:06:49,13322 Kbps,0 KB,83.35 s,854x480@24
2023-11-30 14:06:50,13322 Kbps,0 KB,82.35 s,854x480@24
2023-11-30 14:06:51,29893 Kbps,639 KB,81.33 s,854x480@24
2023-11-30 14:06:52,31344 Kbps,68 KB,86.87 s,854x480@24
2023-11-30 14:06:54,34894 Kbps,0 KB,85.82 s,854x480@24
2023-11-30 14:06:55,34894 Kbps,0 KB,84.80 s,854x480@24
2023-11-30 14:06:56,34894 Kbps,0 KB,83.78 s,854x480@24
2023-11-30 14:06:57,34894 Kbps,0 KB,82.77 s,854x480@24
2023-11-30 14:06:58,34894 Kbps,0 KB,81.75 s,854x480@24
2023-11-30 14:06:59,34894 Kbps,0 KB,83.69 s,854x480@24
2023-11-30 14:07:00,34894 Kbps,0 KB,82.68 s,854x480@24
2023-11-30 14:07:01,34894 Kbps,0 KB,86.68 s,854x480@24
2023-11-30 14:07:02,34894 Kbps,0 KB,85.66 s,854x480@24
2023-11-30 14:07:03,34894 Kbps,0 KB,84.66 s,854x480@24
2023-11-30 14:07:05,34894 Kbps,0 KB,83.14 s,854x480@24
2023-11-30 14:07:06,34894 Kbps,0 KB,89.13 s,854x480@24
2023-11-30 14:07:07,34894 Kbps,0 KB,88.13 s,854x480@24
2023-11-30 14:07:08,34894 Kbps,0 KB,87.11 s,854x480@24
2023-11-30 14:07:09,34894 Kbps,0 KB,86.09 s,854x480@24
2023-11-30 14:07:10,34894 Kbps,0 KB,85.08 s,854x480@24
2023-11-30 14:07:11,34894 Kbps,0 KB,83.56 s,854x480@24
2023-11-30 14:07:12,34894 Kbps,0 KB,82.56 s,854x480@24
2023-11-30 14:07:13,34894 Kbps,0 KB,85.01 s,854x480@24
2023-11-30 14:07:15,34894 Kbps,0 KB,84.00 s,854x480@24
2023-11-30 14:07:16,34894 Kbps,0 KB,82.99 s,854x480@24
2023-11-30 14:07:17,34894 Kbps,0 KB,86.38 s,854x480@24
2023-11-30 14:07:18,34894 Kbps,0 KB,85.38 s,854x480@24
2023-11-30 14:07:19,34894 Kbps,0 KB,84.36 s,854x480@24
2023-11-30 14:07:20,34894 Kbps,0 KB,83.34 s,854x480@24
2023-11-30 14:07:21,34894 Kbps,0 KB,82.33 s,854x480@24
2023-11-30 14:07:22,34894 Kbps,0 KB,88.27 s,854x480@24
2023-11-30 14:07:23,34894 Kbps,0 KB,86.76 s,854x480@24
2023-11-30 14:07:24,34894 Kbps,0 KB,85.74 s,854x480@24
2023-11-30 14:07:26,34894 Kbps,0 KB,84.72 s,854x480@24
2023-11-30 14:07:27,34894 Kbps,0 KB,83.72 s,854x480@24
2023-11-30 14:07:28,34894 Kbps,0 KB,82.72 s,854x480@24
2023-11-30 14:07:29,26679 Kbps,334 KB,81.20 s,854x480@24
2023-11-30 14:07:30,26598 Kbps,429 KB,84.52 s,854x480@24
2023-11-30 14:07:31,26598 Kbps,0 KB,83.52 s,854x480@24
2023-11-30 14:07:32,26598 Kbps,0 KB,82.50 s,854x480@24
2023-11-30 14:07:33,26598 Kbps,0 KB,85.54 s,854x480@24
2023-11-30 14:07:34,26598 Kbps,0 KB,84.02 s,854x480@24
2023-11-30 14:07:35,26598 Kbps,0 KB,83.02 s,854x480@24
2023-11-30 14:07:37,26598 Kbps,0 KB,88.18 s,854x480@24
2023-11-30 14:07:38,26598 Kbps,0 KB,87.16 s,854x480@24
2023-11-30 14:07:39,26598 Kbps,0 KB,86.16 s,854x480@24
2023-11-30 14:07:40,26598 Kbps,0 KB,85.13 s,854x480@24
2023-11-30 14:07:41,26598 Kbps,0 KB,83.63 s,854x480@24
2023-11-30 14:07:42,26598 Kbps,0 KB,82.61 s,854x480@24
2023-11-30 14:07:43,26598 Kbps,0 KB,88.61 s,854x480@24
2023-11-30 14:07:44,26598 Kbps,0 KB,87.59 s,854x480@24
2023-11-30 14:07:45,26598 Kbps,0 KB,86.58 s,854x480@24
2023-11-30 14:07:46,26598 Kbps,0 KB,85.56 s,854x480@24
2023-11-30 14:07:48,26598 Kbps,0 KB,84.04 s,854x480@24
2023-11-30 14:07:49,26598 Kbps,0 KB,83.03 s,854x480@24
2023-11-30 14:07:50,26598 Kbps,0 KB,82.03 s,854x480@24
2023-11-30 14:07:51,26598 Kbps,0 KB,84.48 s,854x480@24
2023-11-30 14:07:52,26598 Kbps,0 KB,83.47 s,854x480@24
2023-11-30 14:07:53,26598 Kbps,0 KB,88.24 s,854x480@24
2023-11-30 14:07:54,26598 Kbps,0 KB,87.23 s,854x480@24
2023-11-30 14:07:55,26598 Kbps,0 KB,86.22 s,854x480@24
2023-11-30 14:07:56,26598 Kbps,0 KB,85.21 s,854x480@24
2023-11-30 14:07:58,26598 Kbps,0 KB,84.21 s,854x480@24
2023-11-30 14:07:59,26598 Kbps,0 KB,82.68 s,854x480@24
2023-11-30 14:08:00,26598 Kbps,0 KB,81.92 s,854x480@24
2023-11-30 14:08:01,12983 Kbps,55 KB,80.91 s,854x480@24
2023-11-30 14:08:02,12983 Kbps,36 KB,85.93 s,854x480@24
2023-11-30 14:08:03,12983 Kbps,38 KB,84.93 s,854x480@24
2023-11-30 14:08:04,12042 Kbps,37 KB,83.40 s,854x480@24
2023-11-30 14:08:05,8795 Kbps,0 KB,82.40 s,854x480@24
2023-11-30 14:08:06,8795 Kbps,0 KB,84.39 s,854x480@24
2023-11-30 14:08:07,8795 Kbps,0 KB,83.38 s,854x480@24
2023-11-30 14:08:09,8795 Kbps,0 KB,89.37 s,854x480@24
2023-11-30 14:08:10,8795 Kbps,0 KB,88.35 s,854x480@24
2023-11-30 14:08:11,8795 Kbps,0 KB,86.85 s,854x480@24
2023-11-30 14:08:12,8795 Kbps,0 KB,85.84 s,854x480@24
2023-11-30 14:08:13,8795 Kbps,0 KB,84.82 s,854x480@24
2023-11-30 14:08:14,8795 Kbps,0 KB,83.82 s,854x480@24
2023-11-30 14:08:15,8795 Kbps,0 KB,82.80 s,854x480@24
2023-11-30 14:08:16,8795 Kbps,0 KB,81.29 s,854x480@24
2023-11-30 14:08:17,8795 Kbps,0 KB,80.28 s,854x480@24
2023-11-30 14:08:18,8795 Kbps,0 KB,79.27 s,854x480@24
2023-11-30 14:08:20,8795 Kbps,0 KB,78.27 s,854x480@24
2023-11-30 14:08:21,8795 Kbps,0 KB,77.25 s,854x480@24
2023-11-30 14:08:22,8795 Kbps,0 KB,76.25 s,854x480@24
2023-11-30 14:08:23,8795 Kbps,0 KB,74.73 s,854x480@24
2023-11-30 14:08:24,8795 Kbps,0 KB,73.72 s,854x480@24
2023-11-30 14:08:25,8795 Kbps,0 KB,72.71 s,854x480@24
2023-11-30 14:08:26,8795 Kbps,0 KB,71.70 s,854x480@24
2023-11-30 14:08:27,8795 Kbps,0 KB,70.70 s,854x480@24
2023-11-30 14:08:28,8795 Kbps,0 KB,69.69 s,854x480@24
2023-11-30 14:08:29,8795 Kbps,0 KB,68.18 s,854x480@24
2023-11-30 14:08:31,8795 Kbps,0 KB,67.17 s,854x480@24
2023-11-30 14:08:32,8795 Kbps,0 KB,66.15 s,854x480@24
2023-11-30 14:08:33,8795 Kbps,0 KB,65.15 s,854x480@24
2023-11-30 14:08:34,8795 Kbps,0 KB,64.14 s,854x480@24
2023-11-30 14:08:35,8795 Kbps,0 KB,62.63 s,854x480@24
